Choose a different Product,Виберіть інший продукт,module,Magento_ConfigurableProduct
Remove Product,Видалити товар,module,Magento_ConfigurableProduct
Create Product Configurations,Створення конфігурації продукту,module,Magento_ConfigurableProduct
Cancel,Скасувати,module,Magento_ConfigurableProduct
Special Price,Спеціальна ціна,module,Magento_ConfigurableProduct
Regular Price,Звичайна ціна,module,Magento_ConfigurableProduct
Page not found.,Сторінка не знайдена.,module,Magento_Contact
Thanks for contacting us with your comments and questions. We'll respond to you very soon.,Дякуємо Вам за звернення до нас з вашими коментарями і питаннями. Ми відповімо вам в самий найближчий час.,module,Magento_Contact
"We can't process your request right now. Sorry, that's all we know.","Ми не можемо обробити ваш запит прямо зараз. На жаль, це все, що ми знаємо.",module,Magento_Contact
* Required Fields,* Обов'язкові поля,module,Magento_Contact
Write Us,Напишіть нам,module,Magento_Contact
Jot us a note and we’ll get back to you as quickly as possible.,"Напишіть нам коротку нотатку, і ми зв'яжемося з Вами якнайшвидше.",module,Magento_Contact
Name,Им`я,module,Magento_Contact
Email,Електронна пошта,module,Magento_Contact
Phone Number,Номер телефону,module,Magento_Contact
What’s on your mind?,Що у Вас на думці?,module,Magento_Contact
Submit,Підтвердити,module,Magento_Contact
Invalid domain name: %1,Неприпустиме доменне ім'я: %1,module,Magento_Cookie
Invalid cookie lifetime: %1,Неприпустимий термін служби куки: %1,module,Magento_Cookie
Invalid cookie path,Неприпустимий шлях печива,module,Magento_Cookie
We use cookies to make your experience better.,"Ми використовуємо куки, щоб зробити ваш досвід краще.",module,Magento_Cookie
"To comply with the new e-Privacy directive, we need to ask for your consent to set the cookies.","Відповідно до нової директиви електронної конфіденційності, ми повинні попросити вашої згоди, щоб встановити печиво.",module,Magento_Cookie
"<a href=""%1"">Learn more</a>.","<a href=""%1""> Детальніше </a>.",module,Magento_Cookie
Allow Cookies,дозволити Cookies,module,Magento_Cookie
We can't save the cron expression.,Ми не можемо зберегти вираз хрон.,module,Magento_Cron
Daily,Щоденно,module,Magento_Cron
Weekly,щотижня,module,Magento_Cron
Monthly,щомісяця,module,Magento_Cron
Invalid cron expression: %1,Неправильне вираз хрон: %1 ,module,Magento_Cron
"Invalid cron expression, expecting 'match/modulus': %1","Недійсне вираз хрон, чекаючи 'збіг/ модуль': %1",module,Magento_Cron
"Invalid cron expression, expecting numeric modulus: %1","Неправильне вираз хрон, чекаючи цифровий модуль: %1",module,Magento_Cron
"Invalid cron expression, expecting 'from-to' structure: %1","Недійсне вираз хрон, чекаючи ""від-до"" Структура: %1",module,Magento_Cron
Save Currency Rates,Зберегти Курси валют,module,Magento_CurrencySymbol
Options,опції,module,Magento_CurrencySymbol
Reset,Очистити,module,Magento_CurrencySymbol
Import,Імпорт,module,Magento_CurrencySymbol
Manage Currency Rates,Управління Курси валют,module,Magento_CurrencySymbol
Import Service,імпорт Послуги,module,Magento_CurrencySymbol
Save Currency Symbols,Зберегти символи валют,module,Magento_CurrencySymbol
Currency Symbols,символи валют,module,Magento_CurrencySymbol
Use Standard,використовуйте стандартний,module,Magento_CurrencySymbol
Please specify a correct Import Service.,"Будь ласка, вкажіть правильний Import Service.",module,Magento_CurrencySymbol
We can't initialize the import model.,Ми не можемо ініціювати модель імпорту.,module,Magento_CurrencySymbol
"Click ""Save"" to apply the rates we found.","Натисніть кнопку ""Зберегти"", щоб застосувати ставки, які ми виявили.",module,Magento_CurrencySymbol
Currency Rates,Курси валют,module,Magento_CurrencySymbol
"Please correct the input data for "" %1 => %2"" rate.","Будь ласка, виправте вхідні дані для швидкості "" %1 => %2"".",module,Magento_CurrencySymbol
All valid rates have been saved.,Всі діючі ставки були збережені.,module,Magento_CurrencySymbol
System,Система,module,Magento_CurrencySymbol
You applied the custom currency symbols.,Ви застосували призначені для користувача символи валюти.,module,Magento_CurrencySymbol
You must first configure currency options before being able to see currency rates.,"Ви повинні спочатку налаштувати параметри валюти, перш ніж бути в змозі бачити курси валют.",module,Magento_CurrencySymbol
Old rate:,Старий ставка:,module,Magento_CurrencySymbol
Please specify a website.,Введіть сайт.,module,Magento_CustomerImportExport
Please specify an email.,"Будь ласка, вкажіть по електронній пошті.",module,Magento_CustomerImportExport
We found an invalid value in a website column.,Ми знайшли неприпустиме значення в колонці сайту.,module,Magento_CustomerImportExport
Please enter a valid email.,"Будь ласка, введіть адресу електронної пошти.",module,Magento_CustomerImportExport
"Please make sure attribute ""%s"" is not empty.","Будь ласка, переконайтеся, що атрибут ""%s"" не є порожнім.",module,Magento_CustomerImportExport
We can't find a customer who matches this email and website code.,"Ми не можемо знайти клієнта, який відповідає цьому електронної пошти та веб-код.",module,Magento_CustomerImportExport
Customer address id column is not specified,адреса стовпця Ідентифікатор клієнта не вказано,module,Magento_CustomerImportExport
We can't find that customer address.,Ми не можемо знайти цю адресу клієнта.,module,Magento_CustomerImportExport
Please enter a valid region.,"Будь ласка, введіть правильний регіон.",module,Magento_CustomerImportExport
"We found another row with this email, website and address ID combination.","Ми знайшли ще один рядок з цієї електронної пошти, веб-сайт і адресу комбінації ID.",module,Magento_CustomerImportExport
This email is found more than once in the import file.,Це повідомлення зустрічається більш ніж один раз в файлі імпорту.,module,Magento_CustomerImportExport
Orphan rows that will be skipped due default row errors,"Сирота рядки, які будуть пропущені через помилки рядків за замовчуванням",module,Magento_CustomerImportExport
Invalid value in Store column (store does not exists?),Неприпустиме значення в стовпці Store (магазин не існує?),module,Magento_CustomerImportExport
We can't find that email and website combination.,Ми не можемо знайти цю адресу електронної пошти та веб-сайт комбінацію.,module,Magento_CustomerImportExport
Please enter a password with a valid length.,"Будь ласка, введіть пароль з правильною довжиною.",module,Magento_CustomerImportExport
Sign Out,Вийти,module,Magento_Customer
Sign In,Увійти,module,Magento_Customer
You subscribe to our newsletter.,Ви підписалися на нашу розсилку.,module,Magento_Customer
You don't subscribe to our newsletter.,Ви не підписалися на нашу розсилку.,module,Magento_Customer
You have not set a default shipping address.,Ви не налаштували адресу доставки за замовчанням.,module,Magento_Customer
You have not set a default billing address.,Ви не налаштували адресу виставлення рахунка за замовчанням.,module,Magento_Customer
Address Book,Адресна книга,module,Magento_Customer
Edit Address,Редагувати адресу,module,Magento_Customer
Add New Address,Додати нову адресу,module,Magento_Customer
region,регіон,module,Magento_Customer
Create Order,Створити Замовлення,module,Magento_Customer
Save Customer,Зберегти покупця,module,Magento_Customer
Delete Customer,Видалити покупця,module,Magento_Customer
Reset Password,Скинути пароль,module,Magento_Customer
Are you sure you want to revoke the customer's tokens?,"Ви впевнені, що хочете відкликати маркери клієнта?",module,Magento_Customer
Force Sign-In,Сила Sign-В,module,Magento_Customer
New Customer,Новий покупець,module,Magento_Customer
Save and Continue Edit,Зберегти та Продовжити Редагування,module,Magento_Customer
Back,Назад,module,Magento_Customer
Please select,"Будь ласка, виберіть",module,Magento_Customer
Reset,Очистити,module,Magento_Customer
ID,Ідентифікатор,module,Magento_Customer
Product,Продукт,module,Magento_Customer
SKU,Артикул,module,Magento_Customer
Quantity,Кількість,module,Magento_Customer
Price,Ціна,module,Magento_Customer
Total,Загалом,module,Magento_Customer
Action,Дія,module,Magento_Customer
Configure,Налаштувати,module,Magento_Customer
Delete,Видалити,module,Magento_Customer
Shopping Cart from %1,Кошик з %1,module,Magento_Customer
Newsletter,Розсилка,module,Magento_Customer
Newsletter Information,Інформація розсилки,module,Magento_Customer
Subscribed to Newsletter,Підписатиски на розсилку,module,Magento_Customer
Last Date Subscribed,Дата останньої Підписка,module,Magento_Customer
Last Date Unsubscribed,Дата останнього відписав,module,Magento_Customer
No Newsletter Found,Ні Інформаційний бюлетень Знайдено,module,Magento_Customer
Start date,Дата початку,module,Magento_Customer
End Date,Дата Закінчення,module,Magento_Customer
Receive Date,отримання Дата,module,Magento_Customer
Subject,предмет,module,Magento_Customer
Status,Статус,module,Magento_Customer
Sent,Надісланий,module,Magento_Customer
Cancel,Скасувати,module,Magento_Customer
Not Sent,Чи не відправлено,module,Magento_Customer
Sending,Відправлення,module,Magento_Customer
Paused,припинено,module,Magento_Customer
View,вид,module,Magento_Customer
Unknown,невідомий,module,Magento_Customer
Order,Замовлення,module,Magento_Customer
Purchased,куплений,module,Magento_Customer
Bill-to Name,Білл до імені,module,Magento_Customer
Ship-to Name,Судно-ім'я,module,Magento_Customer
Order Total,Всього,module,Magento_Customer
Purchase Point,Купівля точки,module,Magento_Customer
Customer View,Очима Покупця,module,Magento_Customer
There are no items in customer's shopping cart.,Там немає товарів у кошику покупця.,module,Magento_Customer
Qty,Кількість,module,Magento_Customer
Confirmed,підтвердив,module,Magento_Customer
Confirmation Required,обов'язкове підтвердження,module,Magento_Customer
Confirmation Not Required,Підтвердження Не потрібно,module,Magento_Customer
Indeterminate,невизначений,module,Magento_Customer
The customer does not have default billing address.,Клієнт не має платіжний адреса за замовчуванням.,module,Magento_Customer
Offline,Оффлайн,module,Magento_Customer
Online,Онлайн,module,Magento_Customer
Never,Ніколи,module,Magento_Customer
Unlocked,розблокована,module,Magento_Customer
Locked,замкнений,module,Magento_Customer
Deleted Stores,Дистанційні магазини,module,Magento_Customer
Add Locale,Додати локаль,module,Magento_Customer
Add Date,Додати дату,module,Magento_Customer
Days in Wish List,Днів у Списку Бажань,module,Magento_Customer
Unlock,відімкнути,module,Magento_Customer
No,Ні,module,Magento_Customer
Yes,Так,module,Magento_Customer
Delete File,видалити файл,module,Magento_Customer
Download,Завантажити,module,Magento_Customer
Delete Image,видалити зображення,module,Magento_Customer
View Full Size,Переглянути повний розмір,module,Magento_Customer
All countries,всі країни,module,Magento_Customer
Customer Groups,Групи клієнтів,module,Magento_Customer
Add New Customer Group,Додати нову групу клієнтів,module,Magento_Customer
Save Customer Group,Зберегти групу клієнтів,module,Magento_Customer
Delete Customer Group,Видалити групу клієнтів,module,Magento_Customer
New Customer Group,Нова група клієнтів,module,Magento_Customer
"Edit Customer Group ""%1""","Змінити клієнта Група ""%1""",module,Magento_Customer
Group Information,Інформація про групу,module,Magento_Customer
Group Name,Назва групи,module,Magento_Customer
Maximum length must be less then %1 characters.,Максимальна довжина повинна бути менше %1 символів.,module,Magento_Customer
Tax Class,Податковий клас,module,Magento_Customer
The customer is now assigned to Customer Group %s.,Клієнт тепер приписаний до групи клієнтів %s.,module,Magento_Customer
Would you like to change the Customer Group for this order?,Хотіли б ви змінити групу клієнтів для цього замовлення?,module,Magento_Customer
The VAT ID is valid.,ПДВ ID дійсний.,module,Magento_Customer
The VAT ID entered (%s) is not a valid VAT ID.,ПДВ ID введений (%s) не є допустимим ПДВ ID.,module,Magento_Customer
The VAT ID is valid. The current Customer Group will be used.,ПДВ ID дійсний. В даний час група клієнтів буде використовуватися.,module,Magento_Customer
The VAT ID is valid but no Customer Group is assigned for it.,"ПДВ ID дійсний, але не група клієнтів не призначена для цього.",module,Magento_Customer
"Based on the VAT ID, the customer belongs to the Customer Group %s.","На підставі ПДВ ID, клієнт належить до групи клієнтів %s.",module,Magento_Customer
Something went wrong while validating the VAT ID.,Щось пішло не так під час перевірки платника ПДВ.,module,Magento_Customer
The customer would belong to Customer Group %s.,Клієнт буде належати до групи клієнтів %s.,module,Magento_Customer
There was an error detecting Customer Group.,Був помилка виявлення клієнтів групи.,module,Magento_Customer
Validate VAT Number,Підтвердити Номер ПДВ,module,Magento_Customer
Customer Login,Вхід покупця,module,Magento_Customer
Create New Customer Account,Створити новий обліковий запис покупця,module,Magento_Customer
Date of Birth,Дата народження,module,Magento_Customer
Bad request.,Поганий запит.,module,Magento_Customer
This confirmation key is invalid or has expired.,Цей ключ підтвердження недійсний або закінчився.,module,Magento_Customer
There was an error confirming the account,Була помилка підтвердження облікового запису,module,Magento_Customer
"If you are a registered VAT customer, please click <a href=""%1"">here</a> to enter your shipping address for proper VAT calculation.","Якщо ви є зареєстрованим клієнтом ПДВ, будь ласка, натисніть <a href=""%1""> тут </a>, щоб ввести адресу доставки для правильного розрахунку ПДВ.",module,Magento_Customer
"If you are a registered VAT customer, please click <a href=""%1"">here</a> to enter your billing address for proper VAT calculation.","Якщо ви є зареєстрованим клієнтом ПДВ, будь ласка, натисніть <a href=""%1""> тут </a> ввести свій платіжний адреса для правильного розрахунку ПДВ.",module,Magento_Customer
Thank you for registering with %1.,Дякуємо Вам за реєстрацію з %1.,module,Magento_Customer
Please check your email for confirmation key.,"Будь ласка, перевірте свою електронну пошту для підтвердження ключа.",module,Magento_Customer
This email does not require confirmation.,Це повідомлення не вимагає підтверджень.,module,Magento_Customer
Wrong email.,Неправильна адреса електронної пошти.,module,Magento_Customer
Your password reset link has expired.,Ваше посилання для скидання пароля закінчився.,module,Magento_Customer
"You must confirm your account. Please check your email for the confirmation link or <a href=""%1"">click here</a> for a new link.","Ви повинні підтвердити свій аккаунт. Будь ласка, підтвердіть свою електронну пошту. Посилання для підтвердження або <a href=""%1""> для нової посилання натисніть тут </a>.",module,Magento_Customer
"There is already an account with this email address. If you are sure that it is your email address, <a href=""%1"">click here</a> to get your password and access your account.","Існує вже обліковий запис з такою адресою електронної пошти. Якщо ви впевнені, що це ваша адреса електронної пошти, <a href=""%1""> натисніть тут </a>, щоб отримати пароль і отримати доступ до вашого облікового запису.",module,Magento_Customer
We can't save the customer.,Ми не можемо врятувати клієнта.,module,Magento_Customer
Please make sure your passwords match.,"Будь ласка, переконайтеся, що ваші паролі збігаються.",module,Magento_Customer
"If you are a registered VAT customer, please <a href=""%1"">click here</a> to enter your shipping address for proper VAT calculation.","Якщо ви є зареєстрованим клієнтом ПДВ, будь ласка, <a href=""%1""> натисніть тут </a>, щоб ввести адресу доставки для правильного розрахунку ПДВ.",module,Magento_Customer
"If you are a registered VAT customer, please <a href=""%1"">click here</a> to enter your billing address for proper VAT calculation.","Якщо ви є зареєстрованим клієнтом ПДВ, будь ласка, <a href=""%1""> натисніть тут </a> ввести свій платіжний адреса для правильного розрахунку ПДВ.",module,Magento_Customer
Account Information,Дані облікового запису,module,Magento_Customer
You saved the account information.,Ви зберегли інформацію про обліковий запис.,module,Magento_Customer
The account is locked. Please wait and try again or contact %1.,"Обліковий запис заблоковано. Будь ласка, зачекайте і спробуйте ще раз або зв\'яжіться з %1.",module,Magento_Customer
Password confirmation doesn't match entered password.,Підтвердження пароля не відповідає введеному паролю.,module,Magento_Customer
The password doesn't match this account.,Пароль не збігається з цим обліковим записом.,module,Magento_Customer
Please correct the email address.,Виправте адресу електронної пошти.,module,Magento_Customer
We're unable to send the password reset email.,Ми не можемо відправити по електронній пошті для скидання пароля.,module,Magento_Customer
Please enter your email.,"Будь ласка, введіть Вашу адресу електронної пошти.",module,Magento_Customer
If there is an account associated with %1 you will receive an email with a link to reset your password.,"Якщо є акаунт, пов'язаний з %1 ви отримаєте лист з посиланням для скидання пароля.",module,Magento_Customer
My Account,Гараж,module,Magento_Customer
"This account is not confirmed. <a href=""%1"">Click here</a> to resend confirmation email.","Цей рахунок не підтверджується. <a href=""%1""> Натисніть тут </a>, щоб надіслати електронною поштою підтвердження.",module,Magento_Customer
Invalid login or password.,Невірний Логін або пароль.,module,Magento_Customer
An unspecified error occurred. Please contact us for assistance.,"Виникла невідома помилка. Будь ласка, зв'яжіться з нами для отримання допомоги.",module,Magento_Customer
A login and a password are required.,Логін і пароль.,module,Magento_Customer
New Password and Confirm New Password values didn't match.,Новий пароль і Підтвердження Нові значення пароля не збігаються.,module,Magento_Customer
Please enter a new password.,"Будь ласка, введіть новий пароль.",module,Magento_Customer
You updated your password.,Ви змінили свій пароль.,module,Magento_Customer
Something went wrong while saving the new password.,Щось пішло не так при збереженні нового пароля.,module,Magento_Customer
You deleted the address.,Ви видалили адресу.,module,Magento_Customer
We can't delete the address right now.,Ми не можемо видалити адресу прямо зараз.,module,Magento_Customer
You saved the address.,Ви зберегли адресу.,module,Magento_Customer
We can't save the address.,Ми не можемо зберегти адресу.,module,Magento_Customer
No customer ID defined.,Жоден клієнт не визначений ID.,module,Magento_Customer
Please correct the quote items and try again.,"Будь ласка, виправте лапки елементи і спробуйте ще раз.",module,Magento_Customer
You have revoked the customer's tokens.,Ви анулювали маркер клієнта.,module,Magento_Customer
We can't find a customer to revoke.,"Ми не можемо знайти клієнта, щоб скасувати.",module,Magento_Customer
Something went wrong while saving file.,Щось пішло не так при збереженні файлу.,module,Magento_Customer
You deleted the customer group.,Ви видалили групу клієнтів.,module,Magento_Customer
The customer group no longer exists.,Група не клієнт більше не існує.,module,Magento_Customer
Customers,Покупці,module,Magento_Customer
New Group,Нова група,module,Magento_Customer
New Customer Groups,Нові групи по роботі з клієнтами,module,Magento_Customer
Edit Customer Groups,Групи клієнтів Редагувати,module,Magento_Customer
You saved the customer group.,Ви врятували групу клієнтів.,module,Magento_Customer
Please select customer(s).,"Будь ласка, виберіть клієнт (и).",module,Magento_Customer
Customer could not be deleted.,Клієнт не може бути видалений.,module,Magento_Customer
You deleted the customer.,Ви видалили клієнта.,module,Magento_Customer
Something went wrong while editing the customer.,Щось пішло не так під час редагування клієнта.,module,Magento_Customer
Manage Customers,управління клієнтів,module,Magento_Customer
Please correct the data sent.,"Будь-ласка, виправте відправлені дані.",module,Magento_Customer
A total of %1 record(s) were updated.,Загалом %1 запис(и/ів) було оновлено.,module,Magento_Customer
A total of %1 record(s) were deleted.,"В цілому %1 записи (їв), були видалені.",module,Magento_Customer
The customer will receive an email with a link to reset password.,Клієнт отримає електронного листа з посиланням для відновлення пароля.,module,Magento_Customer
Something went wrong while resetting customer password.,Щось пішло не так під час скидання пароля клієнта.,module,Magento_Customer
You saved the customer.,Ви врятували клієнт.,module,Magento_Customer
Something went wrong while saving the customer.,Щось пішло не так при збереженні клієнта.,module,Magento_Customer
Page not found.,Сторінка не знайдена.,module,Magento_Customer
Customer has been unlocked successfully.,Клієнт був успішно розблоковано.,module,Magento_Customer
Online Customers,зараз клієнти,module,Magento_Customer
Customers Now Online,Клієнти зараз на сайті,module,Magento_Customer
Please define Wish List item ID.,Уточнітніте особистий список ідентифікатор елемента.,module,Magento_Customer
Please load Wish List item.,"Будь ласка, завантажте особистий елемент списку.",module,Magento_Customer
Login successful.,Вхід успішним.,module,Magento_Customer
"""%1"" section source is not supported","""%1"" вихідний розділ не підтримується",module,Magento_Customer
 %1 doesn't extend \Magento\Customer\CustomerData\SectionSourceInterface, %1 не поширюється \ Magento \ Customer \ CustomerData \ SectionSourceInterface,module,Magento_Customer
No confirmation needed.,Немає необхідності підтвердження.,module,Magento_Customer
Account already active,Рахунок вже активно,module,Magento_Customer
Invalid confirmation token,Неприпустимий маркер підтвердження,module,Magento_Customer
The account is locked.,Обліковий запис заблоковано.,module,Magento_Customer
This account is not confirmed.,Цей рахунок не підтверджується.,module,Magento_Customer
"Invalid value of ""%value"" provided for the %fieldName field.","Неприпустиме значення ""%value"" вартості, передбачена для поля %fieldName.",module,Magento_Customer
Please enter a password with at most %1 characters.,"Будь ласка, введіть пароль довжиною не більше %1 символів.",module,Magento_Customer
Please enter a password with at least %1 characters.,"Будь ласка, введіть пароль,хоча б, %1 символів.",module,Magento_Customer
The password can't begin or end with a space.,Пароль не може починатися або закінчуватися пробілом.,module,Magento_Customer
"Minimum of different classes of characters in password is %1. Classes of characters: Lower Case, Upper Case, Digits, Special Characters.","Мінімум різних класів символів в паролі %1. Класи символів: нижній регістр, верхній регістр, цифри, спеціальні символи.",module,Magento_Customer
This customer already exists in this store.,Цей клієнт уже існує в цьому магазині.,module,Magento_Customer
A customer with the same email already exists in an associated website.,Клієнт з тієї ж електронної пошти вже існує у відповідному веб-сайті.,module,Magento_Customer
%fieldName is a required field.,%fieldName є обов'язковим полем.,module,Magento_Customer
Reset password token mismatch.,Скидання пароля маркера неузгодженість.,module,Magento_Customer
Reset password token expired.,Скинути маркер пароля закінчився.,module,Magento_Customer
Please correct the transactional account email type.,"Будь ласка, виправте тип облікового запису електронної пошти транзакційного.",module,Magento_Customer
Please enter the first name.,"Будь ласка, введіть ім'я.",module,Magento_Customer
Please enter the last name.,"Будь ласка, введіть прізвище.",module,Magento_Customer
Please enter the street.,"Будь ласка, введіть вулицю.",module,Magento_Customer
Please enter the city.,"Будь ласка, введіть місто.",module,Magento_Customer
Please enter the phone number.,"Будь ласка, введіть номер телефону.",module,Magento_Customer
Please enter the zip/postal code.,"Будь ласка, введіть адресу електронної / поштовий індекс.",module,Magento_Customer
Please enter the country.,"Будь ласка, введіть країну.",module,Magento_Customer
Please enter the state/province.,"Будь ласка, введіть штат / провінцію.",module,Magento_Customer
"""%1"" is a required value.","""%1"" є необхідним значенням.",module,Magento_Customer
Global,Загальний,module,Magento_Customer
Per Website,За веб-сайт,module,Magento_Customer
We can't share customer accounts globally when the accounts share identical email addresses on more than one website.,"Ми не можемо розділити рахунки клієнтів по всьому світу, коли рахунки поділяють однакові адреси електронної пошти більш ніж на одному сайті.",module,Magento_Customer
Billing Address,Адреса виставлення рахунку,module,Magento_Customer
Shipping Address,Адреса доставки,module,Magento_Customer
-- Please Select --,"-- Виберіть, будь ласка --",module,Magento_Customer
Please enter a valid password reset token.,"Будь ласка, введіть дійсний маркер скидання пароля.",module,Magento_Customer
The password can not begin or end with a space.,Пароль не може починатися або закінчуватися пробілом.,module,Magento_Customer
Admin,Адміністратор,module,Magento_Customer
ALL GROUPS,УСІ ГРУПИ,module,Magento_Customer
"No such entity with %fieldName = %fieldValue, %field2Name = %field2Value","Немає такої юридичної особи з %fieldName = %fieldValue, %field2Name = %field2Value",module,Magento_Customer
File can not be saved to the destination folder.,Файл не може бути збережений до папки призначення.,module,Magento_Customer
Unable to create directory %1.,Неможливо створити каталог %1.,module,Magento_Customer
Destination folder is not writable or does not exists.,Папка призначення недоступна для запису або не існує.,module,Magento_Customer
Something went wrong while saving the file.,Щось пішло не так при збереженні файлу.,module,Magento_Customer
Attribute object is undefined,об'єкт Атрибут не визначений,module,Magento_Customer
"""%1"" invalid type entered.","введений ""%1"" невірний тип.",module,Magento_Customer
"""%1"" contains non-alphabetic or non-numeric characters.","""%1"" містить неалфавітні або нечислових символів.",module,Magento_Customer
"""%1"" is an empty string.","""%1"" є символом нового рядка.",module,Magento_Customer
"""%1"" contains non-numeric characters.","""%1"" містить нечислових символів.",module,Magento_Customer
"""%1"" contains non-alphabetic characters.","""%1"" містить не буквені символи.",module,Magento_Customer
"""%1"" is not a valid email address.","""%1"" не є дійсною адресою електронної пошти.",module,Magento_Customer
"""%1"" is not a valid hostname.","""%1"" не є допустимим ім'я хоста.",module,Magento_Customer
"""%1"" uses too many characters.","""%1"" використовує занадто багато символів.",module,Magento_Customer
"""%1"" is not a valid URL.","""%1"" не є допустимим URL.",module,Magento_Customer
"""%1"" is not a valid date.","""%1"" не є допустимою датою.",module,Magento_Customer
"""%1"" does not fit the entered date format.","""%1"" не відповідає введеному формат дати.",module,Magento_Customer
Please enter a valid date between %1 and %2 at %3 .,"Будь ласка, введіть правильну дату між %1 і %2 на %3 .",module,Magento_Customer
Please enter a valid date equal to or greater than %1 at %2.,"Будь ласка, введіть правильну дату, що дорівнює або більше, ніж %1 в %2.",module,Magento_Customer
Please enter a valid date less than or equal to %1 at %2.,"Будь ласка, введіть дійсну дату менше або дорівнює %1 в %2.",module,Magento_Customer
"""%1"" is not a valid file extension.","""%1"" не є допустимим розширення файлу.",module,Magento_Customer
"""%1"" is not a valid file.","""%1"" не є допустимим файлом.",module,Magento_Customer
"""%1"" exceeds the allowed file size.","""%1"" перевищує допустимий розмір файлу.",module,Magento_Customer
"""%1"" is not a valid image format.","""%1"" не є допустимим форматом зображення.",module,Magento_Customer
"""%1"" width exceeds allowed value of %2 px.","""%1"" ширина перевищує допустиме значення %2 пікселів.",module,Magento_Customer
"""%1"" height exceeds allowed value of %2 px.","""%1"" висота перевищує допустиме значення %2 пікселів.",module,Magento_Customer
"""%1"" length must be equal or greater than %2 characters.","""%1"" довжина повинна бути дорівнює або більше, ніж %2 символів.",module,Magento_Customer
"""%1"" length must be equal or less than %2 characters.","""%1"" довжина повинна бути дорівнює або менше, ніж %2 символів.",module,Magento_Customer
label,заголовок,module,Magento_Customer
Please enter a customer email.,"Будь ласка, введіть електронну пошту клієнта.",module,Magento_Customer
A customer website ID must be specified when using the website scope.,Сайт ідентифікатор клієнта повинен бути зазначений при використанні обсягу сайту.,module,Magento_Customer
Customer Group,Група Покупців,module,Magento_Customer
"You can't delete group ""%1"".","Ви не можете видалити групу ""%1"".",module,Magento_Customer
Customer Group already exists.,Група клієнтів вже існує.,module,Magento_Customer
Cannot delete group.,Неможливо видалити групу.,module,Magento_Customer
Error during VAT Number verification.,Не вдалося перевірити Номер ПДВ.,module,Magento_Customer
PHP SOAP extension is required.,розширення SOAP PHP не потрібно.,module,Magento_Customer
VAT Number is valid.,Номер ПДВ діє.,module,Magento_Customer
Please enter a valid VAT number.,"Будь ласка, введіть дійсний номер платника ПДВ.",module,Magento_Customer
Your VAT ID was successfully validated.,Ваш ідентифікаційний номер платника ПДВ був успішно перевірений.,module,Magento_Customer
You will be charged tax.,Ви будете платити податок.,module,Magento_Customer
You will not be charged tax.,Ви не будете платити податок.,module,Magento_Customer
The VAT ID entered (%1) is not a valid VAT ID.,Введений ПДВ ID (%1) не є допустимим ПДВ ID.,module,Magento_Customer
Your Tax ID cannot be validated.,Ваш ідентифікаційний номер платника податків не може бути підтверджено.,module,Magento_Customer
"If you believe this is an error, please contact us at %1","Якщо ви вважаєте, що це помилка, будь ласка, зв'яжіться з нами за адресою %1",module,Magento_Customer
No such entity with %fieldName = %fieldValue,Немає такої юридичної особи з %fieldName = %fieldValue,module,Magento_Customer
Male,Чоловік,module,Magento_Customer
Female,Жінка,module,Magento_Customer
Not Specified,Не визначено,module,Magento_Customer
Thank you for registering with,Дякуємо Вам за реєстрацію,module,Magento_Customer
enter your billing address for proper VAT calculation,введіть свій платіжний адреса для правильного розрахунку ПДВ,module,Magento_Customer
enter your shipping address for proper VAT calculation,введіть вашу адресу доставки для правильного розрахунку ПДВ,module,Magento_Customer
Please enter new password.,"Будь ласка, введіть новий пароль.",module,Magento_Customer
message,повідомлення,module,Magento_Customer
Exception,виняток,module,Magento_Customer
"This account is not confirmed. <a href=""%1"">Click here</a> to resend confirmation email.","Цей рахунок не підтверджується. <a href=""%1""> Натисніть тут </a>, щоб надіслати електронною поштою підтвердження.",module,Magento_Customer
Exception message,повідомлення про виключення,module,Magento_Customer
Validator Exception,Validator Виняток,module,Magento_Customer
Localized Exception,локалізовані Виняток,module,Magento_Customer
some error,деякі помилки,module,Magento_Customer
NOT LOGGED IN,Ви не авторизувалися,module,Magento_Customer
Label,етикетка,module,Magento_Customer
Select...,Виберіть...,module,Magento_Customer
Edit,Редагувати,module,Magento_Customer
Visitor,відвідувач,module,Magento_Customer
Customer,Покупець,module,Magento_Customer
No item specified.,Немає пункт не зазначений.,module,Magento_Customer
Are you sure you want to remove this item?,"Ви впевнені, що хочете видалити цей пункт?",module,Magento_Customer
Personal Information,Персональна інформація,module,Magento_Customer
Last Logged In:,Останній раз відзначений:,module,Magento_Customer
Last Logged In (%1):,Останній раз відзначений (%1):,module,Magento_Customer
Account Lock:,Блокування рахунку:,module,Magento_Customer
Confirmed email:,Підтверджено електронна пошта:,module,Magento_Customer
Account Created:,Обліковий запис створено:,module,Magento_Customer
Account Created on (%1):,Аккаунт створений (%1):,module,Magento_Customer
Account Created in:,Обліковий запис створено в:,module,Magento_Customer
Customer Group:,Група клієнтів:,module,Magento_Customer
Default Billing Address,За замовчуванням Billing Address,module,Magento_Customer
Sales Statistics,продажі Статистика,module,Magento_Customer
Web Site,Веб-сайт,module,Magento_Customer
Store,Магазин,module,Magento_Customer
Store View,Store View,module,Magento_Customer
Lifetime Sales,Довічні Продажі,module,Magento_Customer
Average Sale,Середня Продаж,module,Magento_Customer
All Store Views,Усі види крамниці,module,Magento_Customer
